id,service_id,branch_id,time_taken,request_time,rating
845,2,76,13,Day-Off-Peak,4
846,1,88,2,Day-Peak,4
847,3,55,7,Day-Off-Peak,4
848,1,25,1,Night,5
849,3,40,7,Night,5
850,2,50,14,Day-Off-Peak,3
851,1,85,5,Night,3
852,3,46,7,Day-Peak,4
853,3,83,6,Night,4
854,4,97,8,Day-Peak,4
855,1,89,4,Day-Peak,4
856,4,82,8,Day-Peak,5
857,1,20,1,Day-Off-Peak,4
858,1,24,2,Day-Peak,4
859,1,58,3,Day-Peak,4
860,2,60,15,Day-Peak,3
861,2,49,13,Day-Peak,5
862,4,76,9,Night,4
863,4,100,9,Day-Off-Peak,4
864,2,59,15,Night,4
865,1,16,3,Day-Off-Peak,3
866,1,47,2,Day-Peak,4
867,3,60,7,Day-Off-Peak,4
868,3,38,8,Night,3
869,3,84,8,Night,4
870,1,3,2,Day-Peak,5
871,2,83,14,Day-Peak,3
872,3,78,7,Day-Peak,4
873,3,74,6,Day-Peak,5
874,3,66,7,Day-Off-Peak,5
875,1,56,1,Day-Peak,4
876,1,11,2,Night,4
877,2,35,13,Night,4
878,3,97,7,Night,4
879,2,88,12,Day-Off-Peak,4
880,2,93,13,Night,4
881,1,46,4,Day-Off-Peak,3
882,3,87,8,Night,3
883,1,29,2,Day-Off-Peak,5
884,1,3,3,Night,4
885,1,66,2,Day-Peak,5
886,1,34,1,Night,5
887,2,49,13,Day-Off-Peak,5
888,1,52,3,Day-Off-Peak,3
889,4,88,9,Night,4
890,1,10,2,Night,5
891,2,54,13,Day-Peak,5
892,3,78,7,Night,4
893,1,25,6,Day-Peak,4
894,2,74,14,Day-Off-Peak,4
895,1,7,2,Night,4
896,4,99,9,Day-Off-Peak,4
897,2,36,13,Day-Off-Peak,5
898,2,76,13,Day-Peak,4
899,1,34,2,Day-Off-Peak,5
900,1,5,2,Night,4
901,3,43,7,Night,4
902,2,41,13,Day-Peak,4
903,4,87,9,Day-Peak,4
904,1,39,1,Day-Peak,4
905,3,83,8,Day-Peak,3
906,3,61,6,Day-Peak,5
907,2,81,13,Day-Off-Peak,4
908,2,11,13,Day-Off-Peak,4
909,2,37,13,Day-Off-Peak,5
910,1,63,1,Night,4
911,3,95,7,Night,4
912,3,58,7,Day-Peak,5
913,4,96,9,Day-Off-Peak,4
914,1,9,3,Day-Peak,3
915,1,36,2,Day-Peak,5
916,3,74,7,Night,5
917,2,82,12,Day-Peak,5
918,1,72,2,Day-Peak,5
919,1,23,2,Day-Off-Peak,5
920,4,93,9,Day-Off-Peak,4
921,1,32,2,Day-Peak,5
922,1,27,2,Night,4
923,1,11,2,Day-Peak,4
924,4,84,9,Night,5
925,1,1,2,Night,4
926,2,45,13,Day-Off-Peak,4
927,1,1,2,Day-Peak,4
928,3,77,7,Night,4
929,1,62,2,Day-Peak,5
930,1,14,6,Night,3
931,2,41,14,Night,3
932,1,13,1,Day-Off-Peak,5
933,1,66,2,Day-Peak,5
934,1,1,1,Night,4
935,2,68,12,Night,5
936,1,64,2,Night,4
937,3,74,6,Day-Peak,5
938,1,27,3,Night,3
939,1,1,3,Day-Peak,3
940,1,2,2,Night,5
941,1,3,2,Night,5
942,3,65,8,Night,4
943,1,62,3,Day-Off-Peak,4
944,2,53,14,Day-Peak,3
945,2,27,12,Night,4
946,3,79,6,Day-Peak,5
947,4,19,10,Day-Off-Peak,4
948,1,79,1,Day-Off-Peak,5
949,3,77,7,Night,4
950,1,34,2,Day-Peak,5
951,3,34,7,Day-Peak,5
952,3,67,7,Day-Off-Peak,4
953,1,24,3,Night,3
954,1,44,1,Day-Peak,5
955,1,5,4,Night,3
956,4,85,10,Day-Peak,3
957,3,61,7,Day-Peak,5
958,3,81,6,Day-Peak,4
959,3,89,6,Day-Off-Peak,5
960,1,29,3,Night,4
961,4,90,8,Day-Peak,5
962,2,60,15,Night,3
963,1,18,1,Night,5
964,3,16,7,Day-Peak,4
965,1,9,2,Day-Off-Peak,4
966,2,47,14,Night,3
967,2,49,14,Day-Peak,4
968,1,11,1,Day-Off-Peak,4
969,1,34,1,Day-Off-Peak,5
970,1,16,3,Day-Off-Peak,3
971,2,72,13,Day-Off-Peak,5
972,1,9,2,Day-Off-Peak,4
973,1,27,2,Night,4
974,1,12,2,Day-Off-Peak,4
975,4,64,10,Day-Peak,3
976,2,30,12,Night,5
977,2,53,14,Night,3
978,3,34,6,Day-Off-Peak,5
979,2,38,14,Day-Peak,3
980,4,93,11,Day-Peak,3
981,3,62,7,Day-Off-Peak,5
982,2,89,12,Day-Peak,5
983,1,11,2,Day-Peak,4
984,1,14,2,Day-Peak,4
985,1,9,2,Night,4
986,1,54,1,Day-Peak,5
987,1,19,2,Night,5
988,3,73,7,Night,5
989,1,89,2,Day-Peak,5
990,2,22,13,Day-Peak,5
991,4,97,10,Day-Off-Peak,3
992,1,31,2,Night,4
993,4,93,11,Night,3
994,1,2,3,Night,4
995,1,12,2,Night,4
996,4,43,9,Night,4
997,4,76,8,Day-Off-Peak,4
998,1,8,2,Day-Off-Peak,4
999,1,14,3,Night,3
1000,1,48,3,Day-Peak,3
1001,1,35,3,Day-Off-Peak,3
1002,3,63,8,Day-Peak,3
1003,2,54,14,Day-Off-Peak,4
1004,3,48,6,Night,4
1005,4,97,8,Night,4
1006,4,98,11,Night,4
1007,3,80,11,Day-Peak,3
1008,1,9,3,Day-Peak,3
1009,2,91,13,Night,5
1010,3,96,6,Night,4
1011,3,78,7,Night,4
1012,2,10,12,Night,5
1013,2,67,12,Day-Off-Peak,4
1014,3,73,7,Day-Peak,5
1015,2,40,14,Night,4
1016,3,52,7,Day-Off-Peak,4
1017,1,2,2,Day-Peak,5
1018,1,71,2,Night,5
1019,3,50,7,Day-Off-Peak,4
1020,1,12,2,Day-Off-Peak,4
1021,3,86,7,Day-Peak,4
1022,1,17,3,Night,3
1023,3,76,7,Day-Off-Peak,4
1024,2,64,12,Day-Peak,4
1025,1,53,3,Day-Off-Peak,3
1026,1,4,2,Day-Peak,4
1027,1,14,2,Night,4
1028,1,34,3,Night,4
1029,2,82,13,Day-Off-Peak,5
1030,1,4,1,Night,4
1031,2,64,12,Day-Peak,4
1032,1,48,2,Day-Peak,4
1033,1,33,2,Day-Peak,5
1034,1,18,2,Day-Peak,5
1035,2,56,13,Day-Peak,4
1036,1,16,2,Day-Off-Peak,4
1037,3,64,6,Day-Off-Peak,4
1038,1,1,3,Day-Off-Peak,3
1039,3,45,9,Night,3
1040,3,78,11,Night,3
1041,3,59,8,Day-Peak,4
1042,1,41,2,Day-Off-Peak,4
1043,1,24,2,Night,4
1044,4,61,9,Day-Peak,5
1045,2,27,14,Day-Off-Peak,3
1046,1,30,1,Day-Off-Peak,5
1047,3,79,9,Night,4
1048,4,94,9,Night,5
1049,2,60,13,Night,4
1050,1,17,1,Day-Off-Peak,4
1051,1,44,4,Day-Peak,4
1052,3,96,8,Day-Peak,3
1053,2,34,13,Day-Off-Peak,5
1054,4,93,9,Day-Off-Peak,4
1055,1,32,2,Night,5
1056,1,4,2,Night,4
1057,4,97,8,Day-Off-Peak,4
1058,3,84,8,Day-Peak,4
1059,1,7,4,Day-Peak,3
1060,3,75,6,Day-Peak,4
1061,4,95,9,Night,4
1062,3,35,7,Day-Peak,4
1063,1,19,3,Night,4
1064,1,8,3,Night,3
1065,3,42,7,Day-Off-Peak,5
1066,1,7,2,Night,4
1067,3,85,7,Night,4
1068,1,21,3,Day-Peak,3
1069,2,21,12,Day-Off-Peak,4
1070,4,34,11,Day-Off-Peak,4
1071,3,89,8,Night,4
1072,2,18,13,Day-Off-Peak,5
1073,3,42,7,Night,5
1074,2,78,13,Night,4
1075,1,3,2,Night,5
1076,3,72,7,Night,5
1077,2,66,12,Day-Off-Peak,5
1078,3,66,7,Day-Off-Peak,5
1079,1,3,2,Day-Peak,5
1080,2,92,15,Day-Peak,3
1081,1,22,2,Night,5
1082,3,80,8,Night,3
1083,3,65,7,Day-Off-Peak,5
1084,4,99,10,Day-Off-Peak,3
1085,2,60,13,Day-Peak,4
1086,1,58,4,Day-Off-Peak,4
1087,4,87,9,Day-Off-Peak,4
1088,2,33,13,Day-Peak,5
1089,1,1,2,Day-Peak,4
1090,2,56,13,Day-Peak,4
1091,1,53,3,Day-Off-Peak,3
1092,3,44,7,Day-Off-Peak,5
1093,3,94,7,Day-Off-Peak,5
1094,4,99,9,Night,4
1095,1,69,3,Day-Off-Peak,4
1096,3,53,7,Day-Off-Peak,4
1097,1,45,1,Night,4
1098,3,43,7,Night,4
1099,3,83,7,Day-Peak,4
1100,1,91,2,Night,5
1101,2,32,13,Day-Off-Peak,5
1102,1,7,2,Day-Off-Peak,4
1103,4,98,9,Day-Peak,5
1104,3,72,6,Night,5
1105,1,25,2,Day-Off-Peak,5
1106,1,9,2,Night,4
1107,1,12,1,Day-Off-Peak,4
1108,2,42,12,Night,5
1109,3,91,8,Night,4
1110,2,32,13,Day-Off-Peak,5
1111,2,34,13,Day-Peak,5
1112,1,63,2,Night,4
1113,2,50,13,Day-Peak,4
1114,3,81,8,Day-Off-Peak,3
1115,1,3,4,Day-Peak,4
1116,2,15,12,Night,4
1117,1,5,1,Day-Peak,4
1118,4,82,9,Day-Peak,5
1119,3,80,6,Day-Peak,4
1120,3,60,7,Night,4
1121,4,92,9,Night,4
1122,1,5,2,Day-Off-Peak,4
1123,4,98,9,Day-Peak,5
1124,1,15,2,Day-Peak,4
1125,2,26,14,Night,4
1126,1,16,3,Night,3
1127,4,98,9,Night,5
1128,3,80,8,Night,3
1129,1,7,2,Day-Peak,4
1130,1,52,2,Day-Off-Peak,4
1131,1,38,1,Day-Off-Peak,4
1132,4,72,9,Day-Peak,5
1133,1,26,2,Day-Peak,5
1134,1,43,3,Night,3
1135,3,65,7,Day-Off-Peak,5
1136,1,45,1,Day-Peak,4
1137,1,12,2,Day-Off-Peak,4
1138,2,68,12,Day-Off-Peak,5
1139,4,90,9,Night,5
1140,3,89,7,Night,5
1141,2,67,13,Night,4
1142,1,8,1,Night,4
1143,1,6,2,Night,5
1144,4,81,10,Day-Peak,3
1145,3,39,7,Day-Off-Peak,4
1146,3,99,7,Day-Off-Peak,4
1147,2,93,13,Night,4
1148,3,76,7,Night,4
1149,3,70,6,Day-Off-Peak,5
1150,2,68,14,Night,4
1151,2,78,13,Night,4
1152,1,8,1,Day-Off-Peak,4
1153,2,49,14,Day-Off-Peak,4
1154,1,13,1,Night,5
1155,2,74,12,Night,5
1156,1,33,1,Night,5
1157,2,34,12,Day-Peak,5
1158,2,9,13,Day-Off-Peak,4
1159,2,29,15,Night,4
1160,1,72,2,Day-Off-Peak,5
1161,2,58,13,Night,5
1162,1,2,3,Night,4
1163,2,34,13,Day-Peak,5
1164,2,25,13,Day-Peak,5
1165,1,60,1,Night,4
1166,1,61,2,Day-Peak,5
1167,3,74,7,Night,5
1168,2,52,12,Day-Off-Peak,4
1169,1,2,2,Day-Off-Peak,5
1170,4,87,10,Day-Off-Peak,3
1171,1,53,2,Day-Off-Peak,4
1172,3,74,9,Night,4
1173,2,12,12,Day-Peak,4
1174,3,85,7,Day-Off-Peak,4
1175,1,46,3,Day-Peak,3
1176,1,41,3,Day-Peak,3
1177,3,91,7,Day-Peak,5
1178,2,57,13,Night,4
1179,3,52,7,Day-Peak,4
1180,1,37,2,Night,5
1181,2,81,12,Day-Peak,4
1182,1,1,3,Day-Off-Peak,3
1183,3,80,7,Night,4
1184,2,17,14,Day-Peak,3
1185,2,15,15,Day-Peak,3
1186,3,71,7,Day-Off-Peak,5
1187,4,78,9,Night,4
1188,1,49,3,Day-Off-Peak,4
1189,1,35,3,Night,3
1190,3,79,7,Day-Off-Peak,5
1191,1,17,3,Night,3
1192,1,48,1,Day-Off-Peak,4
1193,3,27,7,Day-Peak,4
1194,2,62,12,Day-Peak,5
1195,2,70,14,Night,4
1196,3,67,6,Day-Peak,4
1197,1,23,1,Day-Peak,5
1198,1,47,2,Day-Peak,4
1199,1,30,1,Day-Off-Peak,5
1200,3,49,7,Night,5
1201,1,3,2,Day-Peak,5
1202,2,79,12,Day-Off-Peak,5
1203,4,18,10,Day-Off-Peak,4
1204,3,84,8,Day-Peak,4
1205,1,13,2,Day-Off-Peak,5
1206,1,8,1,Night,4
1207,1,1,1,Day-Peak,4
1208,1,15,2,Day-Off-Peak,4
1209,3,76,7,Night,4
1210,3,48,8,Day-Off-Peak,3
1211,1,26,4,Day-Peak,4
1212,3,84,7,Day-Peak,5
1213,1,72,2,Night,5
1214,1,5,3,Night,3
1215,1,26,3,Day-Off-Peak,4
1216,2,42,14,Day-Off-Peak,4
1217,1,9,6,Day-Off-Peak,3
1218,1,15,1,Day-Peak,4
1219,2,65,13,Night,5
1220,4,84,10,Day-Off-Peak,4
1221,1,15,2,Night,4
1222,1,51,2,Night,5
1223,3,87,9,Night,3
1224,2,34,13,Day-Peak,5
1225,2,43,13,Day-Off-Peak,4
1226,1,52,2,Day-Peak,4
1227,1,25,2,Night,5
1228,3,22,7,Day-Off-Peak,5
1229,1,28,3,Night,4
1230,3,52,9,Day-Off-Peak,3
1231,1,28,2,Day-Peak,5
1232,1,68,1,Night,5
1233,1,15,6,Night,3
1234,1,1,3,Day-Off-Peak,3
1235,1,41,1,Day-Off-Peak,4
1236,4,44,10,Day-Off-Peak,4
1237,2,73,13,Night,5
1238,2,82,14,Day-Peak,4
1239,2,70,14,Night,4
1240,2,31,13,Night,4
1241,1,4,1,Night,4
1242,2,39,13,Day-Off-Peak,4
1243,1,18,2,Day-Peak,5
1244,3,75,7,Night,4
1245,3,62,6,Day-Off-Peak,5
1246,1,42,1,Day-Off-Peak,5
1247,1,66,1,Day-Peak,5
1248,1,50,1,Day-Peak,4
1249,1,51,3,Night,4
1250,2,74,14,Night,4
1251,3,87,6,Day-Off-Peak,4
1252,4,95,11,Night,3
1253,4,96,10,Night,3
1254,3,34,17,Day-Peak,4
1255,2,90,13,Day-Peak,5
1256,1,3,3,Day-Peak,4
1257,1,4,1,Day-Off-Peak,4
1258,4,90,9,Day-Peak,5
1259,2,92,13,Day-Peak,4
1260,4,85,9,Day-Off-Peak,4
1261,2,49,14,Day-Peak,4
1262,4,95,12,Day-Off-Peak,3
1263,3,57,8,Day-Peak,3
1264,1,60,2,Day-Off-Peak,4
1265,3,88,10,Day-Peak,3
1266,1,43,6,Day-Off-Peak,3
1267,4,58,9,Night,5
1268,3,72,7,Day-Peak,5
1269,3,86,10,Day-Off-Peak,3
1270,1,11,4,Day-Peak,3
1271,1,1,3,Day-Off-Peak,3
1272,1,22,2,Night,5
1273,2,18,14,Day-Peak,4
1274,4,97,9,Day-Peak,4
1275,3,55,8,Night,3
1276,1,10,2,Day-Peak,5
1277,1,25,2,Day-Peak,5
1278,1,2,2,Day-Off-Peak,5
1279,1,2,2,Day-Peak,5
1280,2,83,13,Day-Peak,4
1281,1,9,2,Day-Off-Peak,4
1282,2,91,13,Night,5
1283,1,47,1,Day-Peak,4
1284,3,95,7,Day-Off-Peak,4
1285,2,13,12,Night,5
1286,2,94,14,Day-Peak,4
1287,3,87,7,Day-Peak,4
1288,2,43,14,Night,3
1289,1,24,1,Night,4
1290,1,14,2,Night,4
1291,2,17,13,Night,4
1292,3,74,9,Day-Peak,4
1293,3,59,8,Day-Off-Peak,4
1294,1,25,2,Night,5
1295,1,56,2,Day-Off-Peak,4
1296,3,86,8,Day-Off-Peak,3
1297,2,62,13,Day-Off-Peak,5
1298,2,63,15,Day-Off-Peak,3
1299,3,33,6,Day-Off-Peak,5
1300,2,46,14,Day-Peak,3
1301,1,1,2,Day-Peak,4
1302,1,34,4,Night,4
1303,1,32,1,Day-Peak,5
1304,1,24,5,Day-Peak,3
1305,4,100,10,Night,3
1306,2,49,14,Night,4
1307,2,89,13,Day-Off-Peak,5
1308,1,72,2,Night,5
1309,1,15,2,Day-Peak,4
1310,2,64,13,Night,4
1311,2,59,13,Day-Peak,5
1312,1,7,1,Day-Off-Peak,4
1313,1,32,3,Day-Peak,4
1314,1,16,2,Day-Peak,4
1315,4,87,8,Day-Peak,4
1316,2,66,14,Night,4
1317,2,79,12,Night,5
1318,2,70,12,Day-Peak,5
1319,3,92,7,Day-Off-Peak,4
1320,2,24,14,Day-Peak,3
1321,3,65,7,Day-Peak,5
1322,4,89,9,Day-Off-Peak,5
1323,3,57,7,Day-Off-Peak,4
1324,3,33,7,Day-Peak,5
1325,3,72,7,Day-Off-Peak,5
1326,3,50,7,Day-Off-Peak,4
1327,4,90,9,Day-Off-Peak,5
1328,3,73,8,Night,4
1329,2,15,13,Day-Peak,4
1330,4,82,11,Night,4
1331,1,3,2,Night,5
1332,2,79,15,Day-Peak,4
1333,4,71,13,Day-Off-Peak,4
1334,3,86,7,Day-Peak,4
1335,3,31,7,Day-Peak,4
1336,1,2,2,Night,5
1337,3,79,9,Day-Off-Peak,4
1338,1,3,2,Day-Peak,5
1339,1,9,2,Day-Off-Peak,4
1340,2,59,13,Night,5
1341,1,18,2,Day-Peak,5
1342,3,31,11,Day-Peak,3
1343,2,79,13,Day-Peak,5
1344,3,79,7,Day-Peak,5
1345,2,54,13,Day-Off-Peak,5
1346,1,8,1,Day-Peak,4
1347,1,16,3,Day-Off-Peak,3
1348,1,49,3,Night,4
1349,4,97,9,Day-Off-Peak,4
1350,2,76,14,Day-Peak,3
1351,2,15,16,Day-Peak,3
1352,3,62,7,Night,5
1353,2,58,13,Night,5
1354,1,41,5,Day-Off-Peak,3
1355,2,57,14,Night,3
1356,1,21,2,Day-Peak,4
1357,2,80,12,Day-Peak,4
1358,4,90,10,Day-Off-Peak,4
1359,1,38,1,Night,4
1360,1,10,2,Day-Peak,5
1361,3,44,7,Day-Off-Peak,5
1362,1,22,4,Night,4
1363,3,73,8,Day-Peak,4
1364,3,82,7,Day-Off-Peak,5
1365,1,32,2,Day-Peak,5
1366,4,99,8,Day-Peak,4
1367,2,74,14,Night,4
1368,1,13,1,Night,5
1369,1,1,1,Day-Peak,4
1370,4,95,13,Day-Peak,3
1371,4,83,8,Night,4
1372,4,88,10,Day-Off-Peak,3
1373,3,96,7,Night,4
1374,1,1,4,Night,3
1375,1,14,2,Night,4
1376,1,18,4,Day-Off-Peak,4
1377,4,85,9,Day-Off-Peak,4
1378,3,75,6,Night,4
1379,2,76,13,Day-Peak,4
1380,4,99,10,Day-Peak,3
1381,3,24,8,Day-Off-Peak,3
1382,1,42,2,Day-Peak,5
1383,2,30,13,Day-Peak,5
1384,2,25,14,Day-Off-Peak,4
1385,2,73,13,Night,5
1386,4,70,8,Night,5
1387,2,23,12,Day-Peak,5
1388,3,62,6,Night,5
1389,1,20,2,Day-Off-Peak,4
1390,1,3,2,Day-Peak,5
1391,2,99,15,Day-Off-Peak,3
1392,3,72,6,Day-Peak,5
1393,2,87,13,Day-Peak,4
1394,1,62,1,Night,5
1395,3,18,7,Day-Peak,5
1396,4,42,11,Night,4
1397,4,91,9,Night,5
1398,1,31,2,Day-Peak,4
1399,3,79,35,Day-Off-Peak,4
1400,1,26,2,Day-Off-Peak,5
1401,2,20,13,Night,4
1402,1,1,1,Night,4
1403,1,31,3,Day-Off-Peak,3
1404,1,30,2,Day-Off-Peak,5
1405,3,70,10,Day-Peak,4
1406,1,23,3,Day-Off-Peak,4
1407,3,97,7,Day-Peak,4
1408,2,53,12,Day-Off-Peak,4
1409,3,67,7,Day-Peak,4
1410,1,61,2,Day-Peak,5
1411,1,29,1,Day-Off-Peak,5
1412,1,71,2,Day-Off-Peak,5
1413,3,34,8,Day-Peak,4
1414,4,95,9,Day-Off-Peak,4
1415,1,8,2,Day-Off-Peak,4
1416,3,68,10,Day-Off-Peak,4
1417,2,56,13,Day-Peak,4
1418,1,21,3,Day-Off-Peak,3
1419,1,23,2,Day-Peak,5
1420,1,11,2,Night,4
1421,4,70,8,Day-Peak,5
1422,3,90,7,Day-Peak,5
1423,2,76,14,Day-Off-Peak,3
1424,4,85,9,Day-Peak,4
1425,2,92,13,Day-Peak,4
1426,3,89,7,Day-Off-Peak,5
1427,2,77,13,Day-Peak,4
1428,3,84,7,Day-Off-Peak,5
1429,1,23,2,Day-Peak,5
1430,1,2,3,Night,4
1431,4,75,9,Day-Off-Peak,4
1432,3,69,7,Night,5
1433,2,40,13,Day-Peak,5
1434,1,45,2,Day-Off-Peak,4
1435,3,63,6,Day-Peak,4
1436,2,83,13,Day-Peak,4
1437,1,49,3,Night,4
1438,4,62,9,Night,5
1439,2,35,13,Day-Off-Peak,4
1440,1,14,4,Night,3
1441,1,3,2,Day-Off-Peak,5
1442,4,92,9,Night,4
1443,2,75,13,Day-Off-Peak,4
1444,3,75,9,Day-Peak,3
1445,2,82,13,Day-Off-Peak,5
1446,1,62,2,Night,5
1447,2,53,12,Day-Peak,4
1448,1,5,3,Day-Off-Peak,3
1449,3,40,8,Day-Peak,4
1450,3,90,8,Day-Peak,4
1451,2,40,13,Day-Off-Peak,5
1452,1,24,2,Night,4
1453,2,85,20,Day-Off-Peak,3
1454,4,99,9,Day-Peak,4
1455,3,29,11,Day-Peak,4
1456,3,72,6,Day-Off-Peak,5
1457,3,90,9,Day-Peak,4
1458,2,68,13,Night,5
1459,2,81,13,Day-Peak,4
1460,1,17,2,Night,4
1461,3,83,7,Day-Peak,4
1462,1,38,3,Day-Peak,3
1463,2,28,13,Night,5
1464,1,45,2,Night,4
1465,1,1,3,Night,3
1466,2,21,14,Day-Peak,3
1467,3,61,7,Night,5
1468,3,78,7,Day-Peak,4
1469,3,59,7,Day-Peak,5
1470,3,93,7,Night,4
1471,2,10,13,Day-Off-Peak,5
1472,3,80,7,Day-Peak,4
1473,3,89,7,Day-Off-Peak,5
1474,2,72,14,Night,4
1475,1,65,2,Night,5
1476,2,47,13,Day-Off-Peak,4
1477,1,60,3,Night,3
1478,1,70,7,Day-Off-Peak,4
1479,4,93,11,Day-Off-Peak,3
1480,1,8,2,Night,4
1481,1,17,2,Day-Off-Peak,4
1482,1,31,3,Night,3
1483,2,49,13,Day-Off-Peak,5
1484,1,13,4,Day-Peak,4
1485,2,56,14,Night,3
1486,2,81,13,Day-Peak,4
1487,1,25,3,Day-Off-Peak,4
1488,1,21,4,Night,3
1489,4,96,9,Day-Off-Peak,4
1490,1,2,3,Night,4
1491,3,44,8,Day-Peak,4
1492,3,38,7,Night,4
1493,3,45,7,Night,4
1494,4,90,8,Night,5
1495,1,36,3,Day-Peak,4
1496,2,53,12,Day-Peak,4
1497,2,71,15,Day-Off-Peak,4
1498,1,1,1,Night,4
1499,2,67,13,Day-Off-Peak,4
1500,1,31,2,Day-Peak,4
1501,4,100,12,Day-Off-Peak,3
1502,1,5,2,Day-Off-Peak,4
1503,1,22,2,Night,5
1504,2,73,13,Day-Peak,5
1505,2,11,13,Night,4
1506,1,21,1,Day-Off-Peak,4
1507,4,100,8,Day-Off-Peak,4
1508,2,58,14,Day-Peak,4
1509,2,22,13,Day-Peak,5
1510,4,98,10,Day-Off-Peak,4
1511,4,100,9,Day-Off-Peak,4
1512,3,73,8,Night,4
1513,3,64,8,Day-Off-Peak,3
1514,2,40,13,Night,5
1515,1,26,1,Day-Off-Peak,5
1516,1,9,2,Day-Peak,4
1517,2,26,12,Night,5
1518,2,19,14,Day-Off-Peak,4
1519,3,72,8,Night,4
1520,2,60,13,Day-Peak,4
1521,4,66,9,Day-Off-Peak,5
1522,4,50,10,Day-Off-Peak,3
1523,3,9,9,Night,3
1524,1,3,2,Day-Peak,5
1525,1,34,2,Night,5
1526,2,39,14,Day-Peak,3
1527,3,33,8,Night,4
1528,2,83,12,Night,4
1529,1,9,2,Day-Peak,4
1530,1,45,2,Night,4
1531,2,15,13,Day-Off-Peak,4
1532,3,33,8,Night,4
1533,1,19,1,Day-Peak,5
1534,1,31,2,Day-Peak,4
1535,1,18,1,Day-Off-Peak,5
1536,1,31,2,Day-Peak,4
1537,3,47,7,Day-Off-Peak,4
1538,3,35,7,Day-Peak,4
1539,2,32,13,Day-Off-Peak,5
1540,1,40,2,Day-Off-Peak,5
1541,1,20,2,Night,4
1542,4,47,9,Night,4
1543,1,15,2,Day-Off-Peak,4
1544,3,48,8,Day-Off-Peak,3
1545,1,44,2,Day-Off-Peak,5
1546,2,2,14,Day-Peak,4
1547,3,68,6,Day-Off-Peak,5
1548,1,9,1,Night,4
1549,2,58,15,Night,4
1550,3,64,7,Night,4
1551,2,41,17,Night,3
1552,1,4,4,Day-Peak,3
1553,3,82,6,Night,5
1554,2,58,13,Night,5
1555,1,8,2,Night,4
1556,4,68,8,Night,5
1557,1,21,3,Day-Peak,3
1558,1,24,1,Night,4
1559,3,57,7,Night,4
1560,1,4,1,Day-Off-Peak,4
1561,4,88,9,Day-Peak,4
1562,1,82,1,Night,5
1563,1,81,1,Night,4
1564,2,58,14,Day-Off-Peak,4
1565,4,94,9,Night,5
1566,3,49,7,Day-Peak,5
1567,3,37,7,Day-Off-Peak,5
1568,1,5,2,Day-Off-Peak,4
1569,3,59,11,Night,4
1570,1,37,3,Day-Off-Peak,4
1571,2,35,13,Day-Peak,4
1572,1,29,3,Day-Peak,4
1573,1,24,1,Day-Off-Peak,4
1574,3,73,7,Night,5
1575,3,87,7,Night,4
1576,3,78,7,Day-Off-Peak,4
1577,4,99,10,Day-Peak,3
1578,1,19,2,Day-Off-Peak,5
1579,3,89,7,Day-Peak,5
1580,1,12,2,Day-Peak,4
1581,2,14,14,Day-Peak,3
1582,3,41,6,Day-Off-Peak,4
1583,1,62,2,Day-Off-Peak,5
1584,2,70,13,Day-Peak,5
1585,3,65,7,Night,5
1586,4,95,9,Night,4
1587,4,74,8,Day-Off-Peak,5
1588,3,53,7,Night,4
1589,1,6,2,Night,5
1590,2,18,12,Day-Peak,5
1591,1,63,2,Day-Off-Peak,4
1592,3,46,7,Day-Off-Peak,4
1593,3,61,6,Night,5
1594,3,92,7,Day-Off-Peak,4
1595,3,70,9,Day-Off-Peak,4
1596,3,67,9,Day-Off-Peak,3
1597,1,28,1,Night,5
1598,3,54,7,Night,5
1599,2,91,14,Night,4
1600,4,95,9,Day-Peak,4
1601,1,4,2,Day-Off-Peak,4
1602,1,14,3,Day-Peak,3
1603,2,65,14,Night,4
1604,2,49,15,Day-Off-Peak,4
1605,3,88,6,Day-Peak,4
1606,3,55,7,Day-Peak,4
1607,2,51,13,Day-Off-Peak,5
1608,3,84,7,Night,5
1609,1,31,3,Day-Peak,3
1610,1,19,2,Day-Off-Peak,5
1611,1,83,3,Night,3
1612,2,82,12,Day-Off-Peak,5
1613,2,48,14,Day-Peak,3
1614,1,13,1,Day-Peak,5
1615,3,58,6,Day-Peak,5
1616,1,5,1,Day-Peak,4
1617,1,31,2,Night,4
1618,2,62,13,Night,5
1619,1,4,2,Night,4
1620,1,1,2,Night,4
1621,3,45,7,Day-Off-Peak,4
1622,1,27,2,Night,4
1623,1,2,2,Day-Peak,5
1624,2,69,14,Night,4
1625,1,2,2,Day-Off-Peak,5
1626,1,27,2,Night,4
1627,4,76,9,Day-Peak,4
1628,4,95,9,Day-Peak,4
1629,1,42,2,Day-Off-Peak,5
1630,3,88,7,Day-Peak,4
1631,3,81,8,Day-Peak,3
1632,1,36,7,Night,4
1633,3,86,6,Night,4
1634,3,52,7,Night,4
1635,3,87,8,Night,3
1636,1,28,1,Day-Off-Peak,5
1637,1,23,2,Day-Off-Peak,5
1638,1,41,2,Day-Peak,4
1639,2,71,13,Night,5
1640,3,95,8,Night,3
1641,1,32,3,Day-Off-Peak,4
1642,4,92,9,Night,4
1643,3,88,8,Night,3
1644,4,75,9,Day-Off-Peak,4
1645,3,30,6,Night,5
1646,1,50,4,Day-Peak,3
1647,1,10,2,Day-Off-Peak,5
1648,1,46,3,Day-Off-Peak,3
1649,2,58,14,Night,4
1650,1,42,1,Night,5
